"# GtoPdb Version: 2024.2 - published: 2024-06-26"
"HGNC Symbol","HGNC ID","IUPHAR Name","IUPHAR ID","GtP URL"
"SRMS","11298","src-related kinase lacking C-terminal regulatory tyrosine and N-terminal myristylation sites","2207","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2207"
"SRPK1","11305","SRSF protein kinase 1","2208","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2208"
"SRPK2","11306","SRSF protein kinase 2","2209","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2209"
"SRPK3","11402","SRSF protein kinase 3","2210","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2210"
"SST","11329","SRIF-28","2020","https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=2020"
"SSTR1","11330","SST<sub>1</sub> receptor","355","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=355"
"SSTR2","11331","SST<sub>2</sub> receptor","356","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=356"
"SSTR3","11332","SST<sub>3</sub> receptor","357","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=357"
"SSTR4","11333","SST<sub>4</sub> receptor","358","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=358"
"SSTR5","11334","SST<sub>5</sub> receptor","359","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=359"
"ST14","11344","ST14 transmembrane serine protease matriptase ","2418","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2418"
"STAB1","18628","stabilin 1","3247","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=3247"
"STAT3","11364","signal transducer and activator of transcription 3","2994","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2994"
"STAT5A","11366","signal transducer and activator of transcription 5A","3221","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=3221"
"STAT6","11368","signal transducer and activator of transcription 6","2993","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2993"
"STING1","27962","stimulator of interferon response cGAMP interactor 1","2902","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2902"
"STK10","11388","serine/threonine kinase 10","2211","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2211"
"STK11","11389","serine/threonine kinase 11","2212","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2212"
"STK16","11394","serine/threonine kinase 16","2213","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2213"
"STK17A","11395","serine/threonine kinase 17a","2214","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2214"
"STK17B","11396","serine/threonine kinase 17b","2215","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2215"
"STK19","11398","serine/threonine kinase 19","2216","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2216"
"STK24","11403","serine/threonine kinase 24","2217","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2217"
"STK25","11404","serine/threonine kinase 25","2218","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2218"
"STK26","18174","serine/threonine-protein kinase MST4","2287","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2287"
"STK3","11406","serine/threonine kinase 3","2219","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2219"
"STK31","11407","serine/threonine kinase 31","2220","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2220"
"STK32A","28317","serine/threonine kinase 32A","1537","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1537"
"STK32B","14217","serine/threonine kinase 32B","1538","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1538"
"STK32C","21332","serine/threonine kinase 32C","1539","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1539"
"STK33","14568","serine/threonine kinase 33","2221","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2221"
"STK35","16254","serine/threonine kinase 35","2222","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2222"
"STK36","17209","serine/threonine kinase 36","2223","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2223"
"STK38","17847","Serine/threonine kinase 38","1517","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1517"
"STK38L","17848","Serine/threonine kinase 38 like","1518","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1518"
"STK39","17717","serine/threonine kinase 39","2224","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2224"
"STK4","11408","serine/threonine kinase 4","2225","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2225"
"STK40","21373","serine/threonine kinase 40","2226","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2226"
"STKLD1","28669","serine/threonine kinase like domain containing 1","1951","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1951"
"STRADA","30172","STE20 related adaptor alpha","2227","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2227"
"STRADB","13205","STE20 related adaptor beta","2228","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2228"
"STUB1","11427","STIP1 homology and U-box containing protein 1","3202","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=3202"
"STYK1","18889","serine/threonine/tyrosine kinase 1","2229","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2229"
"SUCNR1","4542","succinate receptor","166","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=166"
"SUV39H1","11479","SUV39H1 histone lysine methyltransferase","2715","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2715"
"SUV39H2","17287","SUV39H2 histone lysine methyltransferase","2716","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2716"
"SV2A","20566","synaptic vesicle glycoprotein 2A","2634","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2634"
"SVEP1","15985","SVEP1","12044","https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=12044"
"SYK","11491","spleen associated tyrosine kinase","2230","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2230"
"SYNJ1","11503","SYNJ1","1461","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1461"
"SYNJ2","11504","SYNJ2","1462","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1462"
"TAAR1","17734","TA<sub>1</sub> receptor","364","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=364"
"TAAR2","4514","<i>TAAR2</i>","167","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=167"
"TAAR3P","4513","<i>TAAR3</i>","168","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=168"
"TAAR4P","31924","<i>TAAR4P </i>","169","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=169"
"TAAR5","30236","<i>TAAR5</i>","170","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=170"
"TAAR6","20978","<i>TAAR6</i>","171","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=171"
"TAAR8","14964","<i>TAAR8</i>","172","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=172"
"TAAR9","20977","<i>TAAR9</i>","173","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=173"
"TAC1","11517","neuropeptide K","2091","https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=2091"
"TAC3","11521","neurokinin B","2090","https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=2090"
"TACR1","11526","NK<sub>1</sub> receptor","360","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=360"
"TACR2","11527","NK<sub>2</sub> receptor","361","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=361"
"TACR3","11528","NK<sub>3</sub> receptor","362","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=362"
"TACSTD2","11530","tumor associated calcium signal transducer 2","2837","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2837"
"TAF1","11535","TATA-box binding protein associated factor 1","2231","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2231"
"TAF1L","18056","TATA-box binding protein associated factor 1 like","2232","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2232"
"TAOK1","29259","TAO kinase 1","2233","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2233"
"TAOK2","16835","TAO kinase 2","2234","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2234"
"TAOK3","18133","TAO kinase 3","2235","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2235"
"TAP1","43","ABCB2","769","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=769"
"TAP2","44","ABCB3","770","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=770"
"TAS1R1","14448","<i>TAS1R1</i>","656","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=656"
"TAS1R2","14905","<i>TAS1R2</i>","657","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=657"
"TAS1R3","15661","<i>TAS1R3</i>","658","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=658"
"TAS2R1","14909","<i>TAS2R1</i>","659","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=659"
"TAS2R10","14918","<i>TAS2R10</i>","666","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=666"
"TAS2R13","14919","<i>TAS2R13</i>","667","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=667"
"TAS2R14","14920","<i>TAS2R14</i>","668","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=668"
"TAS2R16","14921","<i>TAS2R16</i>","669","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=669"
"TAS2R19","19108","<i>TAS2R19</i>","670","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=670"
"TAS2R20","19109","<i>TAS2R20</i>","671","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=671"
"TAS2R3","14910","<i>TAS2R3</i>","660","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=660"
"TAS2R30","19112","<i>TAS2R30</i>","673","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=673"
"TAS2R31","19113","<i>TAS2R31</i>","674","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=674"
"TAS2R38","9584","<i>TAS2R38</i>","682","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=682"
"TAS2R39","18886","<i>TAS2R39</i>","675","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=675"
"TAS2R4","14911","<i>TAS2R4</i>","661","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=661"
"TAS2R40","18885","<i>TAS2R40</i>","676","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=676"
"TAS2R41","18883","<i>TAS2R41</i>","680","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=680"
"TAS2R42","18888","<i>TAS2R42</i>","672","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=672"
"TAS2R43","18875","<i>TAS2R43</i>","678","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=678"
"TAS2R45","18876","<i>TAS2R45</i>","2828","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2828"
"TAS2R46","18877","<i>TAS2R46</i>","679","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=679"
"TAS2R5","14912","<i>TAS2R5</i>","662","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=662"
"TAS2R50","18882","<i>TAS2R50</i>","677","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=677"
"TAS2R60","20639","<i>TAS2R60</i>","681","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=681"
"TAS2R7","14913","<i>TAS2R7</i>","663","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=663"
"TAS2R8","14915","<i>TAS2R8</i>","664","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=664"
"TAS2R9","14917","<i>TAS2R9</i>","665","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=665"
"TASP1","15859","taspase 1","2419","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2419"
"TAT","11573","Tyrosine aminotransferase","2527","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2527"
"TBCK","28261","TBC1 domain containing kinase","2236","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2236"
"TBK1","11584","TANK binding kinase 1","2237","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2237"
"TBXA2R","11608","TP receptor","346","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=346"
"TBXAS1","11609","CYP5A1","1353","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1353"
"TCIRG1","11647","V-type ATPase V<sub>0</sub> motor a3 subunit","825","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=825"
"TDO2","11708","tryptophan 2,3-dioxygenase","2887","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2887"
"TEAD1","11714","TEA domain transcription factor 1","3240","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=3240"
"TEAD2","11715","TEA domain transcription factor 2","3241","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=3241"
"TEAD3","11716","TEA domain transcription factor 3","3242","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=3242"
"TEAD4","11717","TEA domain transcription factor 4","3243","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=3243"
"TEC","11719","tec protein tyrosine kinase","2238","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2238"
"TEK","11724","TEK receptor tyrosine kinase","1842","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1842"
"TESK1","11731","testis associated actin remodelling kinase 1","2239","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2239"
"TESK2","11732","testis associated actin remodelling kinase 2","2240","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2240"
"TEX14","11737","testis expressed 14, intercellular bridge forming factor","2241","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2241"
"TFPI","11760","tissue factor pathway inhibitor","11181","https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=11181"
"TFRC","11763","transferrin receptor (CD71)","3196","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=3196"
"TGFA","11765","TGF&alpha;","5059","https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=5059"
"TGFB1","11766","TGF&beta;1","5060","https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=5060"
"TGFB2","11768","TGF&beta;2","5061","https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=5061"
"TGFB3","11769","TGF&beta;3","5062","https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=5062"
"TGFBR1","11772","transforming growth factor beta receptor 1","1788","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1788"
"TGFBR2","11773","transforming growth factor beta receptor 2","1795","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1795"
"TGFBR3","11774","transforming growth factor beta receptor 3","1796","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1796"
"TGM2","11778","transglutaminase 2","3015","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=3015"
"TH","11782","L-Tyrosine hydroxylase ","1243","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1243"
"THBS1","11785","thrombospondin 1","13047","https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=13047"
"THPO","11795","thrombopoietin","5063","https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=5063"
"THRA","11796","Thyroid hormone receptor-&alpha;","588","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=588"
"THRB","11799","Thyroid hormone receptor-&beta;","589","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=589"
"TIE1","11809","tyrosine kinase with immunoglobulin like and EGF like domains 1","1841","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1841"
"TIGIT","26838","TIGIT","2941","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2941"
"TIMP1","11820","TIMP1","5309","https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=5309"
"TIMP2","11821","TIMP2","5310","https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=5310"
"TIMP3","11822","TIMP3","5311","https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=5311"
"TIMP4","11823","TIMP4","5312","https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=5312"
"TIPARP","23696","TCDD inducible poly(ADP-ribose) polymerase","3266","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=3266"
"TLK1","11841","tousled like kinase 1","2242","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2242"
"TLK2","11842","tousled like kinase 2","2243","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2243"
"TLR1","11847","TLR1","1751","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1751"
"TLR10","15634","TLR10","1760","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1760"
"TLR2","11848","TLR2","1752","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1752"
"TLR3","11849","TLR3","1753","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1753"
"TLR4","11850","TLR4","1754","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1754"
"TLR5","11851","TLR5","1755","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1755"
"TLR6","16711","TLR6","1756","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1756"
"TLR7","15631","TLR7","1757","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1757"
"TLR8","15632","TLR8","1758","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1758"
"TLR9","15633","TLR9","1759","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1759"
"TMEM165","30760","transmembrane protein 165","3050","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=3050"
"TMEM30A","16667","transmembrane protein 30A","3154","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=3154"
"TMEM97","28106","&sigma;2","2553","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2553"
"TMPRSS11D","24059","transmembrane serine protease 11D","2420","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2420"
"TMPRSS15","9490","transmembrane serine protease 15","3189","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=3189"
"TMPRSS2","11876","transmembrane serine protease 2","2421","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2421"
"TMPRSS6","16517","transmembrane serine protease 6","2422","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2422"
"TNF","11892","tumour necrosis factor membrane form","5073","https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=5073"
"TNFRSF10A","11904","death receptor 4","1879","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1879"
"TNFRSF10B","11905","death receptor 5","1880","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1880"
"TNFRSF10C","11906","decoy receptor 1","2323","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2323"
"TNFRSF10D","11907","decoy receptor 2","2324","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2324"
"TNFRSF11A","11908","receptor activator of NF-kappa B","1881","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1881"
"TNFRSF11B","11909","osteoprotegerin","1882","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1882"
"TNFRSF12A","18152","TWEAK receptor","1884","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1884"
"TNFRSF13B","18153","TACI","1885","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1885"
"TNFRSF13C","17755","BAFF receptor","1886","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1886"
"TNFRSF14","11912","herpes virus entry mediator","1887","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1887"
"TNFRSF17","11913","B cell maturation antigen","1889","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1889"
"TNFRSF18","11914","glucocorticoid-induced TNF receptor","1890","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1890"
"TNFRSF19","11915","toxicity and JNK inducer","1891","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1891"
"TNFRSF1A","11916","tumor necrosis factor receptor 1","1870","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1870"
"TNFRSF1B","11917","tumor necrosis factor receptor 2","1871","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1871"
"TNFRSF21","13469","death receptor 6","1893","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1893"
"TNFRSF25","11910","death receptor 3","1883","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1883"
"TNFRSF4","11918","OX40","1873","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1873"
"TNFRSF6B","11921","decoy receptor 3","2322","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2322"
"TNFRSF8","11923","CD30","1877","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1877"
"TNFRSF9","11924","4-1BB","1878","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1878"
"TNFSF10","11925","TRAIL","5065","https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=5065"
"TNFSF11","11926","RANK ligand","5066","https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=5066"
"TNFSF12","11927","TWEAK","5067","https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=5067"
"TNFSF13","11928","APRIL","5068","https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=5068"
"TNFSF13B","11929","BAFF","5069","https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=5069"
"TNFSF14","11930","LIGHT","5070","https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=5070"
"TNFSF15","11931","TL1A","5071","https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=5071"
"TNFSF18","11932","TL6","5072","https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=5072"
"TNFSF4","11934","OX-40 ligand","5076","https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=5076"
"TNFSF8","11938","CD30 ligand","5080","https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=5080"
"TNFSF9","11939","4-1BB ligand","5081","https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=5081"
"TNIK","30765","TRAF2 and NCK interacting kinase","2244","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2244"
"TNK1","11940","tyrosine kinase non receptor 1","2245","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2245"
"TNK2","19297","tyrosine kinase non receptor 2","2246","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2246"
"TNKS","11941","tankyrase","3108","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=3108"
"TNKS2","15677","tankyrase 2","3109","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=3109"
"TNNI3K","19661","TNNI3 interacting kinase","2247","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2247"
"TOP1","11986","DNA topoisomerase I","2636","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2636"
"TOP1MT","29787","topoisomerase (DNA) I mitochondrial","2759","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2759"
"TOP2A","11989","DNA topoisomerase II alpha","2637","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2637"
"TP53RK","16197","TP53 regulating kinase","2248","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2248"
"TPBG","12004","trophoblast glycoprotein","3009","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=3009"
"TPCN1","18182","TPC1","392","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=392"
"TPCN2","20820","TPC2","393","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=393"
"TPH1","12008","L-Tryptophan hydroxylase 1","1241","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1241"
"TPH2","20692","L-Tryptophan hydroxylase 2","1242","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1242"
"TPO","12015","thyroid peroxidase","2526","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2526"
"TPP2","12016","tripeptidyl peptidase 2","2423","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2423"
"TPRA1","30413","<i>TPRA1</i>","655","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=655"
"TPSAB1","12019","tryptase alpha/beta 1","2424","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2424"
"TPSG1","14134","tryptase gamma 1","2425","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2425"
"TRAP1","16264","TNF receptor associated protein 1","2909","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2909"
"TRH","12298","TRH","2139","https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=2139"
"TRHDE","30748","TRH-specific aminopeptidase","1577","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1577"
"TRHR","12299","TRH<sub>1</sub> receptor","363","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=363"
"TRIB1","16891","tribbles pseudokinase 1","2249","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2249"
"TRIB2","30809","tribbles pseudokinase 2","2250","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2250"
"TRIB3","16228","tribbles pseudokinase 3","2251","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2251"
"TRIM21","11312","tripartite motif containing 21","2967","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2967"
"TRIM24","11812","tripartite motif containing 24","2252","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2252"
